Id,Reputation,CreationDate,LastAccessDate,numPosts,is_churn,gap1,gap2,gap3,gap4,gap5,gap6,gap7,gap8,gap9,gap10,gap11,gap12,gap13,gap14,gap15,gap16,num_answers,num_questions,ans_que_ratio,accepted_answerer_rep,max_rep_answerer,num_que_answered,time_for_first_ans,rep_questioner,rep_answerers,rep_co_answerers,num_answers_recvd,ans_score,que_score,ans_stddev,que_stddev,answering_speed,ans_comments,que_comments,relative_rank_pos
275,1331,2010-07-27 23:04:38.210,2019-08-29 15:38:58.137,19.0,0,2897.063,4.050066666666667,176.84055,1250.8725000000002,1806.5058833333335,186784.57978333335,11960.93505,2143.8156166666668,66524.8025,1177.71145,7906.330666666667,25807.39316666667,30349.511100000003,162084.05756666666,160031.00493333334,7097.743333333334,15.0,1.0,8.0,1331.0,1331.0,1.0,0.00011008315319953006,9954.125,1331.0,31422.28125,1.0,7.4,4.0,9.108865383319076,0.0,0.00011008315319953006,1102.5333333333333,525.0,5.732804232804233
287,1461,2010-07-27 23:31:35.403,2019-08-01 22:11:13.193,44.0,0,68507.44,65.43733333333334,10394.864000000001,68680.33333333334,3105.3772333333336,37255.23571666667,20315.640716666665,2955.2154,14296.793933333334,290.13695,1303.1526166666667,39.255766666666666,13211.001900000001,17169.54055,70509.24600000001,44834.57666666667,3.0,13.0,0.2857142857142857,275257.0,312479.0,13.0,0.0257595389967221,0.0,144086.69696969696,0.0,2.769230769230769,1.3333333333333333,3.076923076923077,1.5275252316519465,3.7519225840791384,0.05021714139113497,463.0,1041.1538461538462,0.5555555555555555
299,82449,2010-07-28 00:09:31.230,2019-08-31 18:01:59.817,578.0,0,25374.477000000003,117.05250000000001,35.9266,1277.6354000000001,6871.653833333334,1305.9231666666667,1322.9375,2055.5957166666667,90.35011666666668,5048.0446,37.14556666666667,157.14488333333335,524.1715,1736.7478333333336,90.09271666666667,320.79345,16.0,0.0,0.0,0.0,0.0,0.0,0.0,39136.333333333336,0.0,49897.00000000001,0.0,14.9375,0.0,13.586604922986952,0.0,0.0,1612.8125,0.0,13.03125
308,10798,2010-07-28 01:09:53.527,2019-08-31 15:27:04.163,116.0,0,57288.560000000005,4716.2912166666665,14964.113550000002,18753.8004,629.2352666666667,1490.7781166666668,3464.4523833333337,33.40006666666667,51741.6386,3788.2114,21516.418166666666,20446.188433333336,27022.006,388.43850000000003,5795.675166666667,17522.043166666666,14.0,2.0,5.0,275257.0,275257.0,2.0,0.007079161126485671,6758.857142857143,172363.33333333334,27703.1875,1.5,11.285714285714286,11.0,9.29374124740012,1.4142135623730951,0.08943117302398097,572.8571428571429,1087.0,8.41734693877551
312,43942,2010-07-28 01:33:30.837,2019-08-31 18:29:37.453,290.0,0,1262565.58,47571.800500000005,24592.762666666666,1428.4758833333333,4248.893333333333,1548.3038833333335,1358.4727833333334,24.446166666666667,6876.130000000001,13741.610550000001,2540.3901666666666,3982.207616666667,317.3258833333333,1330.9175,27906.795283333337,78448.00761666667,15.0,1.0,8.0,222063.0,222063.0,1.0,0.07876289742445325,9531.285714285714,142419.0,58049.0,2.0,5.0,3.0,8.783100656536798,0.0,0.0,745.6666666666666,248.0,2.8
317,1869,2010-07-28 02:03:57.737,2019-04-02 00:48:40.963,31.0,0,1580.356,985.5487833333334,629.6679500000001,5564.932766666667,8700.398833333335,9773.037283333335,19229.771833333336,21104.088216666667,9106.334066666666,8593.498,48503.9635,151612.17383333333,218455.9206,50711.62956666667,5502.513716666667,11196.301783333334,16.0,0.0,0.0,0.0,0.0,0.0,0.0,7088.875,0.0,9142.0,0.0,11.0,0.0,16.57307052620807,0.0,0.0,1024.75,0.0,7.397727272727273
325,1869,2010-07-28 03:29:19.270,2013-11-25 21:09:23.590,41.0,0,29532.850000000002,75.07833333333335,1089.8542833333333,14750.566766666667,19000.090833333335,9890.330233333334,3064.051716666667,612.4583333333334,845.3578333333334,12787.804833333334,18037.199833333332,162851.06638333335,24215.794833333337,12948.440616666667,6.240166666666667,6768.16495,12.0,4.0,2.6,286579.0,286579.0,4.0,0.039126099015440625,19322.714285714286,61427.25,31363.75,2.25,4.166666666666667,9.5,4.239067936433312,8.103497187428813,0.007730017048467067,840.25,410.25,4.0
329,3018,2010-07-28 03:57:49.660,2019-08-19 22:56:59.820,19.0,0,6275380.630000001,5649.307383333334,16000.746566666669,1745.8330500000002,9879.780333333334,50.071783333333336,3239.108933333334,2272.9421166666666,6019.258000000001,2679.27005,1500.4948333333334,7569.762616666668,2594.2786666666666,5952.164883333334,14544.761166666667,3093.71345,15.0,1.0,8.0,42262.0,42262.0,1.0,0.1358326541700625,43272.25,42262.0,11029.466666666667,1.0,15.266666666666667,11.0,19.83671439768285,0.0,0.0,1505.7333333333333,787.0,14.58
331,32084,2010-07-28 04:11:56.200,2019-09-01 03:21:58.983,190.0,0,3258.737,2077.5905000000002,1815.404266666667,1322.4428333333335,2566.9927333333335,2408.8790000000004,855.5803833333334,10051.818666666666,11339.483833333334,4284.80745,16.195883333333335,193.90311666666668,51.233266666666665,3342.909066666667,621.6739333333334,5929.006733333334,13.0,3.0,3.5,286579.0,286579.0,3.0,0.0028581948997068144,51118.375,170757.6,31616.927083333332,2.0,16.76923076923077,21.0,35.102596879608605,17.08800749063506,0.000989451947513532,1390.6153846153845,2461.6666666666665,11.205128205128204
334,3497,2010-07-28 05:21:14.757,2019-08-14 11:26:39.277,31.0,0,14417.503,21.463216666666668,38.6944,38.04788333333333,63.81588333333334,398.3861166666667,712.2610000000001,45.167116666666665,130.47643333333335,106.52245,124.66850000000001,34.725616666666674,4004.355433333333,179.1780666666667,221.78910000000002,1257.82545,13.0,3.0,3.5,222063.0,222063.0,3.0,0.008250880111067846,13087.0,47372.0,2918.25,2.3333333333333335,10.076923076923077,5.0,7.620821679905854,2.6457513110645907,0.0037214010484636108,518.5384615384615,184.33333333333334,8.538461538461538
346,4440,2010-07-28 08:39:50.193,2019-08-31 10:39:35.267,74.0,0,7311.410000000001,1410.7962833333333,136.2825,335.3076666666667,1389.6565,14170.695616666668,3.0682666666666667,24894.664733333335,3.178,23.762600000000003,77370.13778333334,1183.8567166666667,325.9095,1164.21145,34.73845000000001,214.29455000000002,11.0,5.0,2.0,182029.0,312479.0,5.0,2.5649427520962518e-05,39866.5,80117.61538461539,4344.333333333333,4.4,2.727272727272727,29.4,2.76010539983201,51.33517312720392,0.049212203996639975,349.3636363636364,458.2,2.0090909090909093
354,2913,2010-07-28 11:36:41.457,2019-08-16 13:35:03.573,29.0,0,7999.393000000001,170.51361666666668,197.42833333333334,6.293333333333334,907.5484333333334,46.37906666666667,5860.537666666667,1179.7848333333336,3049.1365,1740.9028333333335,12932.57655,15843.512450000002,11725.665666666668,21573.8711,24543.45711666667,117748.32428333334,14.0,2.0,5.0,0.0,30582.0,2.0,0.00945674171116589,17682.25,12230.666666666666,112488.0,7.0,8.285714285714286,21.5,13.493181021017024,10.606601717798213,0.0036081951856989218,262.35714285714283,306.0,5.972402597402597
367,14491,2010-07-28 14:18:22.077,2019-07-09 18:45:11.983,203.0,0,853623.603,1507.8793333333335,1528.8686166666669,1547.7275000000002,14.795883333333334,20.485666666666667,2551.10955,1704.9057333333335,150.82933333333332,4374.418766666667,1543.2235666666668,5132.921766666667,428.8971166666667,1240.1552166666668,1120.486,247.47728333333333,10.0,6.0,1.5714285714285714,107228.0,107228.0,6.0,0.005333858738174075,7760.25,29107.75,15428.777777777776,1.5,6.3,7.666666666666667,5.696977756280566,4.676180777800049,0.013398449049754934,548.5,892.0,6.25
398,3186,2010-07-28 22:49:30.040,2019-08-22 06:24:24.960,17.0,0,9077332.343,53886.472283333336,16674.89195,33588.22588333333,4147.925383333333,31.18845,18966.777500000004,263113.9903333334,60556.905216666666,334.42095,22789.83505,121262.61590000002,5162.4691,25077.751500000002,9729.3755,211693.80211666666,7.0,9.0,0.8,106097.0,254914.0,7.0,0.003030982705212684,1249.0,71742.33333333333,2838.0,1.3333333333333333,2.857142857142857,4.555555555555555,1.0690449676496974,3.5039660069381067,0.00037512143618692964,702.0,1250.2222222222222,2.5714285714285716
400,8841,2010-07-28 23:40:56.793,2018-09-18 21:15:02.377,55.0,0,158484.26,37.34823333333334,58.427550000000004,7195.003666666667,7.525450000000001,12919.273166666668,12948.953333333335,22.41316666666667,4217.455383333333,34384.45721666667,2758.3419000000004,41800.60733333333,27755.5746,10489.782233333333,38537.978050000005,27784.121666666666,11.0,5.0,2.0,275257.0,275257.0,5.0,0.010689343753127467,2634.0,92957.625,9562.0,2.2,7.454545454545454,11.4,7.118477876114196,4.61519230368573,0.038313735637206574,3064.0,1287.4,5.590909090909091
404,4268,2010-07-29 00:18:40.993,2019-09-01 04:08:34.690,22.0,0,746735.937,34550.891833333335,12831.737166666668,627.6456166666667,15805.9806,17007.806950000002,7206.853666666667,2847.855666666667,8680.516616666668,10300.3536,2822.638333333334,2467.423783333333,14756.9355,232.56861666666666,1001.2042666666667,1600.4587833333333,9.0,7.0,1.25,222063.0,286579.0,7.0,0.005968387582542267,8782.166666666666,82088.2,19516.93333333333,1.4285714285714286,4.666666666666667,6.142857142857143,3.04138126514911,4.3369947901195145,0.0033497435519597844,608.6666666666666,750.0,3.9481481481481477
405,4864,2010-07-29 00:19:31.753,2019-08-30 19:13:12.510,18.0,0,176635.07,3684.384116666667,1845.7713333333336,2172.3463333333334,2254.2823333333336,2963.84695,3777.3679333333334,331184.75073333335,119835.51166666667,5107.95005,23553.447383333336,7585.379066666666,2260.808716666667,20654.967383333333,155912.99366666668,7018.193116666666,15.0,1.0,8.0,42262.0,42262.0,1.0,0.0204948131043835,3647.75,42262.0,13087.777777777776,1.0,10.2,6.0,4.570089089472359,0.0,0.0,1083.2666666666667,641.0,9.344444444444445
409,52622,2010-07-29 01:55:02.063,2019-09-01 03:48:24.040,77.0,0,578.6170000000001,81.30821666666667,4717.606783333334,202.05433333333335,3093.7298333333333,4417.172116666667,2770.9995,1980.9841000000001,5760.9619,6227.0851,6317.8854,14542.33705,1309.9413333333334,14315.480616666668,452.3027166666667,60691.10355000001,16.0,0.0,0.0,0.0,0.0,0.0,0.0,9486.363636363636,0.0,34727.99166666667,0.0,24.875,0.0,27.69085288201382,0.0,0.0,2580.3125,0.0,20.416666666666668
413,33315,2010-07-29 02:53:08.427,2019-08-29 09:52:12.750,200.0,0,2269.876,608.9754,712.7471,10102.063233333332,1146.2114333333334,3730.9949500000002,706.3401166666666,108.67576666666668,3489.1468333333337,1915.13095,388.57883333333336,28315.208716666668,6.0389,2081.4212166666666,5245.809616666667,1074.6162666666667,16.0,0.0,0.0,0.0,0.0,0.0,0.0,109199.44444444444,0.0,46333.485714285714,0.0,16.6875,0.0,29.61242700849313,0.0,0.0,1298.625,0.0,14.78125
423,4869,2010-07-29 07:49:21.810,2019-08-31 18:58:56.443,31.0,0,758.5200000000001,20969.246666666666,165.58688333333333,860.4865000000001,18719.694900000002,26577.83216666667,14915.0251,120.95540000000001,101526.72271666669,27572.992550000003,4490.308950000001,33339.21905,1279.9611666666667,472.25983333333335,3473.1897833333337,2387.0188333333335,13.0,3.0,3.5,20245.0,113632.0,3.0,0.004205153457613841,17898.333333333332,45252.0,6947.666666666667,2.0,8.846153846153847,10.333333333333334,9.03554235455878,8.386497083606084,0.002117478407896218,857.8461538461538,578.6666666666666,6.878205128205129
434,3781,2010-07-29 10:52:44.257,2019-03-13 11:36:51.630,40.0,0,0.0,1555.0108833333334,278.2756166666667,193.14849999999998,736.0866666666667,6210.126833333334,2624.3915500000003,7664.101883333334,91457.34856666668,29040.126050000003,17330.556,21985.967666666667,15503.570716666667,19934.037833333332,20171.532233333335,39255.7626,16.0,0.0,0.0,0.0,0.0,0.0,0.0,5386.833333333333,0.0,6266.0515873015875,0.0,15.75,0.0,33.36365287754525,0.0,0.0,1507.4375,0.0,13.494791666666668
439,5145,2010-07-29 13:16:40.673,2019-08-30 15:07:26.047,66.0,0,4386.347000000001,51.65028333333334,378.39983333333333,1439.74155,1366.5023333333334,24091.04061666667,1331.3918833333335,337.43483333333336,1054.0263333333335,4341.4925,1198.7950500000002,2145.6118333333334,10796.553283333335,202.0625,13049.206216666667,5739.349566666668,14.0,2.0,5.0,1240.0,286579.0,2.0,0.026259624973165942,6962.555555555556,99983.0,13176.3875,3.0,11.357142857142858,3.5,11.249664219653184,3.5355339059327378,0.008993584838956977,3031.785714285714,597.0,10.571428571428571
442,66518,2010-07-29 13:37:13.183,2019-08-31 23:34:31.683,309.0,0,447.687,30064.93216666667,128658.48195,190557.01188333335,11375.68005,3783.7162333333335,4209.768716666667,6526.831783333333,12106.153433333333,4355.566900000001,6277.26855,8152.733383333334,7238.401566666667,1701.6773333333333,5469.975166666667,1395.8966666666668,16.0,0.0,0.0,0.0,0.0,0.0,0.0,11810.875,0.0,59200.625,0.0,8.0625,0.0,17.774396379811797,0.0,0.0,240.8125,0.0,5.520833333333333
448,47313,2010-07-29 15:58:53.387,2019-08-30 11:38:54.723,227.0,0,680.1800000000001,14702.512883333335,993.90245,4674.550716666667,15384.320716666667,143.3161166666667,1660.5818833333333,14263.3989,5896.445500000001,9910.597333333335,226.56266666666667,1221.4236666666666,2658.533666666667,452.1641,9874.430450000002,4517.323050000001,16.0,0.0,0.0,0.0,0.0,0.0,0.0,46460.22222222222,0.0,47313.0,0.0,21.5625,0.0,27.020902402892965,0.0,0.0,1834.0625,0.0,21.458333333333332
462,67044,2010-07-29 19:36:38.790,2019-08-31 21:32:15.667,205.0,0,4959217.307,2047.6312666666668,3217.535566666667,366.1057666666667,22621.706566666668,23196.71466666667,204.00400000000002,4564.209333333333,11311.920050000002,883.0416166666668,3118.8030000000003,1728.7511666666667,2793.82205,4221.188166666667,208.57578333333333,5228.630383333334,16.0,0.0,0.0,0.0,0.0,0.0,0.0,25146.272727272728,0.0,56487.666666666664,0.0,7.9375,0.0,6.071449579795586,0.0,0.0,1159.625,0.0,7.8125
467,10542,2010-07-29 20:41:17.450,2011-05-04 23:45:31.620,138.0,0,1544.9470000000001,5816.847500000001,12.398933333333334,271.531,66.25378333333335,892.7943333333334,15.220116666666668,558.9195500000001,38.435550000000006,30.161733333333338,850.4773333333335,120.64166666666667,28.2251,1285.9734,200.043,129.71321666666668,15.0,1.0,8.0,19770.0,19770.0,1.0,0.0028167206358164706,74495.875,19770.0,49583.25,3.0,7.2,6.0,7.340688951707073,0.0,0.0028167206358164706,936.8,486.0,6.122222222222223
468,2858,2010-07-29 20:49:59.487,2019-05-29 19:19:15.870,57.0,0,9814542.066000002,31448.876566666666,52.276716666666665,111043.96333333335,9.413283333333334,6827.003166666666,14881.440433333335,13.5185,61210.183783333334,1637.8061666666667,4.421666666666667,2484.7893333333336,2827.2023333333336,10467.939049999999,78.69278333333334,25918.439616666667,15.0,1.0,8.0,30243.0,30243.0,1.0,0.040836689315148306,46410.142857142855,30243.0,2639.1666666666665,1.0,5.6,4.0,6.977514907595275,0.0,0.040836689315148306,990.6,680.0,4.888888888888889
498,62775,2010-07-29 09:39:18.710,2019-08-16 00:25:55.863,840.0,0,65085.963,9.911233333333335,11.084933333333334,423.8933333333334,9.3679,9455.251266666666,3454.302666666667,924.7767333333335,1255.3504333333333,2374.6574000000005,3530.9706,722.4301166666667,1986.4818833333334,355.2207833333334,141.08595000000003,952.4512666666667,15.0,1.0,8.0,0.0,286579.0,1.0,0.0014455755269845584,2826.5,98486.33333333333,38762.58333333333,3.0,6.266666666666667,6.0,5.119523787377475,0.0,0.0014423838225620968,762.1333333333333,777.0,5.320634920634921
505,1036,2010-07-30 11:20:24.047,2019-08-22 06:26:19.383,27.0,0,261995.393,85.02916666666667,122.40288333333335,2770.0717833333333,1045.6245000000001,18713.488616666666,95.3745,1374.2241000000001,37412.984233333336,231.98871666666668,1485.4957166666668,8787.463450000001,28863.034050000002,2526.8335,82.67028333333334,11775.352383333335,15.0,1.0,8.0,7243.0,7243.0,1.0,0.002546864860294275,16417.14285714286,6486.5,7962.714285714285,2.0,2.7333333333333334,1.0,3.0814344217000778,0.0,0.0,454.1333333333333,483.0,1.9077777777777776
506,2131,2010-07-30 11:40:05.073,2019-08-15 10:56:48.760,18.0,0,2050170.2840000002,4046.6256000000003,651.0456166666667,40306.735283333335,44150.419433333336,6249.022616666667,17328.868833333334,2874.187116666667,8635.228933333334,24723.624950000005,4089.53395,2123.629716666667,11690.934883333333,23911.16906666667,33327.256100000006,173691.7360666667,11.0,5.0,2.0,69037.0,286579.0,5.0,0.016315539266302435,799.0,50076.36363636364,1870.1666666666667,5.4,9.181818181818182,41.0,9.38954931632165,44.05110668303352,0.0024171469972046346,1146.6363636363637,1091.0,8.984848484848484
520,1033,2010-07-30 17:13:39.580,2016-12-03 18:54:58.637,25.0,0,1047.5230000000001,259004.9855,1303.5095666666668,70899.0616,23238.265450000003,15068.075616666667,33323.7765,70697.46283333334,91865.43871666669,33266.109833333336,10063.495883333333,60520.96611666667,20074.01161666667,18856.002833333336,4302.51605,67766.56933333333,16.0,0.0,0.0,0.0,0.0,0.0,0.0,10088.333333333334,0.0,1033.0,0.0,1.9375,0.0,1.6111590031195968,0.0,0.0,999.6875,0.0,1.75
524,1897,2010-07-30 20:00:04.660,2019-08-25 09:28:49.603,31.0,0,8628886.717,1483.0513833333332,261.9326666666667,16666.771283333335,110158.87283333334,4340.719883333334,685.5779500000001,23492.348833333337,3965.962,149.53638333333336,40407.09021666667,7142.959283333334,110981.38371666666,152112.2096166667,1453.2641666666668,643.1637166666667,7.0,9.0,0.8,467485.0,467485.0,9.0,0.015232526634707508,1680.6666666666667,102455.42857142857,1897.0,1.5555555555555556,3.142857142857143,1.6666666666666667,3.132015933791495,1.3228756555322954,0.018368654020568097,595.0,829.7777777777778,3.142857142857143
536,24417,2010-07-20 21:13:46.533,2018-03-11 01:06:04.247,271.0,0,389.84700000000004,17.04071666666667,8.471166666666667,88.49511666666668,66.20595,21.119433333333337,705.4724000000001,4.859166666666667,3.4629333333333334,57.40611666666667,204.01711666666668,25.61005,176.22288333333336,31.855733333333333,232.3127166666667,30.17761666666667,15.0,1.0,8.0,47313.0,47313.0,1.0,7.90516763799284e-05,4324.714285714285,47313.0,40494.452380952374,1.0,12.133333333333333,15.0,7.5106273912053325,0.0,7.90516763799284e-05,903.6666666666666,1329.0,7.644444444444445
541,2731,2010-07-31 20:37:19.797,2019-02-13 23:49:53.017,55.0,0,920672.4360000001,183235.4326166667,80844.34538333333,44655.151333333335,7497.6029,19858.98921666667,43.89966666666667,963.3826166666666,2460.34855,2074.152666666667,598.99755,6.541733333333334,3000.3953833333335,4301.272716666667,1210.3975666666668,245.33616666666666,6.0,10.0,0.6363636363636364,275257.0,459272.0,10.0,0.007905371334857391,2150.0,85218.66666666667,2731.0,2.4,9.0,9.7,14.872793954062566,7.36432843736164,0.0055268970548941485,547.6666666666666,1001.4,9.0
546,2259,2010-08-01 02:10:20.190,2019-07-19 01:30:43.050,20.0,0,5458788.527000001,7191.5607666666665,60705.15156666667,8077.699166666667,210393.07776666668,33092.044283333336,159696.43921666668,25.265833333333333,1319.5497833333334,23466.80516666667,15420.824166666667,7779.926616666667,44028.89626666667,43968.34733333334,10905.558066666668,159439.7065,9.0,7.0,1.25,275257.0,275257.0,7.0,0.0006641202010632763,3141.2,115267.8,2259.0,2.5714285714285716,4.888888888888889,21.142857142857142,4.255715111601235,32.74868227083634,0.0006619410695446852,580.8888888888889,319.2857142857143,4.888888888888889
550,1101,2010-08-01 11:14:11.177,2019-08-21 05:05:40.523,55.0,0,738.3900000000001,15.878883333333334,8632.454716666667,2832.6362833333333,2648.0587833333334,11635.133333333333,12854.327500000001,7647.923933333334,9592.873333333333,1207.1516666666669,3346.6530000000002,5333.784333333333,1689.9379000000001,3181.456833333333,2951.6139333333335,2519.4737833333334,5.0,11.0,0.5,286579.0,286579.0,11.0,0.0034890019840985113,6390.5,31184.78947368421,2132.333333333333,2.727272727272727,2.2,5.090909090909091,1.3038404810405297,4.369314487526514,0.012268987493898988,351.0,965.2727272727273,1.2166666666666666
